"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"KI270854.1",123142,123421,280,123299,5,2.86635,2.75639,0.0678765,"B1_vs_B2_peak_1410","B1_vs_B2","C-KD","ENSG00000275338.4"
"KI270855.1",47195,47957,763,47704,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1414","B1_vs_B2","C-KD","ENSG00000282228.1"
"KI270855.1",67206,67629,424,67562,4,1.94485,2.15438,0,"B1_vs_B2_peak_1415","B1_vs_B2","C-KD","ENSG00000278760.4"
"KI270855.1",75878,76211,334,76129,9,2.83129,2.426,0.0678765,"B1_vs_B2_peak_1416","B1_vs_B2","C-KD","ENSG00000278760.4"
"KI270855.1",78504,78769,266,78695,7,3.74565,3.18347,0.470039,"B1_vs_B2_peak_1417","B1_vs_B2","C-KD","ENSG00000278760.4"
"KI270855.1",106596,107058,463,106849,9,3.28945,2.69649,0.224598,"B1_vs_B2_peak_1418","B1_vs_B2","C-KD","ENSG00000278760.4"
"KI270855.1",219303,219568,266,219378,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_1427","B1_vs_B2","C-KD","ENSG00000274336.2"
"KI270857.1",1332711,1333189,479,1332968,4,2.24863,2.36966,0,"B1_vs_B2_peak_1460","B1_vs_B2","C-KD","ENSG00000275176.4"
"KI270857.1",1476257,1476522,266,1476349,4,2.24863,2.36966,0,"B1_vs_B2_peak_1462","B1_vs_B2","C-KD","ENSG00000275176.4"
"KI270857.1",1528533,1529030,498,1528855,6,2.58268,2.49494,0,"B1_vs_B2_peak_1463","B1_vs_B2","C-KD","ENSG00000275176.4"
"KI270857.1",1633739,1634111,373,1633941,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1465","B1_vs_B2","C-KD","ENSG00000275176.4"
"KI270857.1",2477093,2477358,266,2477256,5,1.97771,2.13852,0,"B1_vs_B2_peak_1488","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2479431,2479761,331,2479668,19,3.51235,2.19165,0.369484,"B1_vs_B2_peak_1489","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2488441,2488921,481,2488628,22,7.08378,3.31802,2.43628,"B1_vs_B2_peak_1491","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2510300,2510593,294,2510426,9,3.69343,2.93983,0.470039,"B1_vs_B2_peak_1493","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2511894,2512282,389,2512079,5,2.57942,2.55878,0,"B1_vs_B2_peak_1494","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2534736,2535001,266,2534919,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_1496","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2538298,2538563,266,2538350,4,2.24863,2.36966,0,"B1_vs_B2_peak_1497","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2540288,2540573,286,2540388,8,3.83186,3.13238,0.494647,"B1_vs_B2_peak_1498","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2542624,2542889,266,2542799,9,3.98124,3.11582,0.553939,"B1_vs_B2_peak_1499","B1_vs_B2","C-KD","ENSG00000273780.2"
"KI270857.1",2820329,2820594,266,2820428,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1523","B1_vs_B2","C-KD","ENSG00000277292.2"
"KI270861.1",17120,17418,299,17191,13,5.66535,3.60652,1.51314,"B1_vs_B2_peak_1533","B1_vs_B2","C-KD","ENSG00000278550.4"
"KI270862.1",39822,40360,539,40191,22,3.57012,2.10406,0.414095,"B1_vs_B2_peak_1545","B1_vs_B2","C-KD","ENSG00000277649.2"
"KI270862.1",44436,44785,350,44632,12,4.29177,2.98017,0.765798,"B1_vs_B2_peak_1546","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",94611,94953,343,94838,10,2.8851,2.38541,0.0678765,"B1_vs_B2_peak_1548","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",175868,176173,306,176098,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1550","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",208740,209024,285,208991,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1552","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",209193,209677,485,209641,7,2.17129,2.1572,0,"B1_vs_B2_peak_1553","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",222463,222806,344,222542,6,2.71976,2.5877,0.0469232,"B1_vs_B2_peak_1554","B1_vs_B2","C-KD","ENSG00000278741.4"
"KI270862.1",293050,293321,272,293092,6,2.58268,2.49494,0,"B1_vs_B2_peak_1557","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270862.1",295109,295480,372,295236,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1558","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270862.1",310089,310508,420,310260,4,1.9763,2.17691,0,"B1_vs_B2_peak_1560","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270862.1",326621,326928,308,326823,6,2.754,2.61088,0.0627117,"B1_vs_B2_peak_1561","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270862.1",331479,331749,271,331617,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1562","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270862.1",333225,333490,266,333277,4,2.24863,2.36966,0,"B1_vs_B2_peak_1563","B1_vs_B2","C-KD","ENSG00000274474.3"
"KI270865.1",29005,29380,376,29210,8,2.53225,2.31847,0,"B1_vs_B2_peak_1573","B1_vs_B2","C-KD","ENSG00000278788.4"
"KI270865.1",38793,39129,337,39004,5,2.73769,2.66808,0.057438,"B1_vs_B2_peak_1574","B1_vs_B2","C-KD","ENSG00000278788.4"
"KI270865.1",44330,44595,266,44404,4,2.1098,2.27193,0,"B1_vs_B2_peak_1575","B1_vs_B2","C-KD","ENSG00000278788.4"
"KI270895.1",61699,61971,273,61808,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1637","B1_vs_B2","C-KD","ENSG00000280993.2"
"KI270895.1",73159,73424,266,73211,5,1.97771,2.13852,0,"B1_vs_B2_peak_1638","B1_vs_B2","C-KD","ENSG00000280993.2"
"KI270895.1",79113,79565,453,79364,4,2.24863,2.36966,0,"B1_vs_B2_peak_1639","B1_vs_B2","C-KD","ENSG00000280993.2"
"KI270897.1",667059,667658,600,667268,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1647","B1_vs_B2","C-KD","ENSG00000281650.1"
"KI270897.1",1005561,1006066,506,1005925,4,2.24863,2.36966,0,"B1_vs_B2_peak_1649","B1_vs_B2","C-KD","ENSG00000274803.4"
"KI270897.1",1063455,1063973,519,1063657,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1650","B1_vs_B2","C-KD","ENSG00000274803.4"
"KI270902.1",88144,88500,357,88399,9,3.28945,2.69649,0.224598,"B1_vs_B2_peak_1666","B1_vs_B2","C-KD","ENSG00000277518.4"
"KI270902.1",95449,95874,426,95614,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1667","B1_vs_B2","C-KD","ENSG00000277518.4"
"KI270905.1",897671,897936,266,897827,5,2.43441,2.45808,0,"B1_vs_B2_peak_1695","B1_vs_B2","C-KD","ENSG00000282417.2"
"KI270905.1",937599,937994,396,937770,6,2.58268,2.49494,0,"B1_vs_B2_peak_1697","B1_vs_B2","C-KD","ENSG00000282417.2"
"KI270905.1",939584,939896,313,939717,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_1698","B1_vs_B2","C-KD","ENSG00000282417.2"
"KI270905.1",1399440,1399717,278,1399604,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_1700","B1_vs_B2","C-KD","ENSG00000273564.2"
"KI270905.1",1787737,1788002,266,1787876,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1702","B1_vs_B2","C-KD","ENSG00000273564.2"
"KI270905.1",2022853,2023456,604,2023418,5,1.97771,2.13852,0,"B1_vs_B2_peak_1705","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",2030082,2030378,297,2030213,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1706","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",2040427,2040698,272,2040620,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1707","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",2077498,2077831,334,2077662,7,4.66863,3.79146,0.931067,"B1_vs_B2_peak_1708","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",2099563,2100042,480,2099777,10,3.9089,2.96614,0.535219,"B1_vs_B2_peak_1709","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",2105069,2105558,490,2105334,8,2.78134,2.47137,0.0678765,"B1_vs_B2_peak_1710","B1_vs_B2","C-KD","ENSG00000277401.4"
"KI270905.1",3216033,3216298,266,3216200,4,2.24863,2.36966,0,"B1_vs_B2_peak_1739","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3218680,3218945,266,3218900,5,1.97771,2.13852,0,"B1_vs_B2_peak_1740","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3219331,3219963,633,3219505,5,2.91135,2.78714,0.0678765,"B1_vs_B2_peak_1741","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3220180,3220541,362,3220374,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_1742","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3220890,3221178,289,3221034,6,2.58268,2.49494,0,"B1_vs_B2_peak_1743","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3221848,3222215,368,3222104,5,2.43441,2.45808,0,"B1_vs_B2_peak_1744","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3222983,3223375,393,3223209,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1745","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3224093,3224358,266,3224244,6,2.58268,2.49494,0,"B1_vs_B2_peak_1746","B1_vs_B2","C-KD","ENSG00000276787.1"
"KI270905.1",3230088,3230353,266,3230245,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_1747","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3232669,3233025,357,3232887,5,1.97771,2.13852,0,"B1_vs_B2_peak_1748","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3233973,3234238,266,3234195,4,2.24863,2.36966,0,"B1_vs_B2_peak_1749","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3236232,3236599,368,3236339,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1750","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3242500,3242888,389,3242696,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1751","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3248430,3248880,451,3248629,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1752","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3265094,3265443,350,3265230,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1754","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3266392,3266917,526,3266532,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1755","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3268230,3268925,696,3268415,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1756","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3270627,3271202,576,3271050,5,2.95747,2.81858,0.0678765,"B1_vs_B2_peak_1757","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3273690,3274157,468,3273906,7,2.17129,2.1572,0,"B1_vs_B2_peak_1758","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3274856,3275204,349,3274965,8,3.75131,3.08088,0.470039,"B1_vs_B2_peak_1759","B1_vs_B2","C-KD","ENSG00000277086.3"
"KI270905.1",3334608,3334873,266,3334842,4,2.24863,2.36966,0,"B1_vs_B2_peak_1761","B1_vs_B2","C-KD","ENSG00000274965.4"
"KI270905.1",3345628,3345893,266,3345744,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1762","B1_vs_B2","C-KD","ENSG00000274965.4"
"KI270905.1",3396514,3397142,629,3396888,17,4.80863,2.80503,1.00701,"B1_vs_B2_peak_1764","B1_vs_B2","C-KD","ENSG00000274965.4"
"KI270905.1",3412002,3412267,266,3412116,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1765","B1_vs_B2","C-KD","ENSG00000274965.4"
"KI270905.1",4878784,4879049,266,4878945,4,2.0085,2.19991,0,"B1_vs_B2_peak_1793","B1_vs_B2","C-KD","ENSG00000277614.1"
"KI270907.1",24167,24584,418,24457,5,2.43441,2.45808,0,"B1_vs_B2_peak_1798","B1_vs_B2","C-KD","ENSG00000282013.1"
"KI270907.1",53272,53736,465,53610,16,3.50179,2.32244,0.363408,"B1_vs_B2_peak_1800","B1_vs_B2","C-KD","ENSG00000282013.1"
"KI270908.1",746444,746835,392,746586,10,3.9089,2.96614,0.535219,"B1_vs_B2_peak_1815","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270908.1",763584,764112,529,763848,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1816","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270908.1",810531,811286,756,810760,17,3.64504,2.33029,0.454866,"B1_vs_B2_peak_1817","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270908.1",818456,818721,266,818470,4,2.24863,2.36966,0,"B1_vs_B2_peak_1818","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270908.1",855948,856213,266,856134,4,2.24863,2.36966,0,"B1_vs_B2_peak_1819","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270908.1",889094,889359,266,889195,5,1.97771,2.13852,0,"B1_vs_B2_peak_1820","B1_vs_B2","C-KD","ENSG00000278458.4"
"KI270909.1",215842,216289,448,216049,7,4.1446,3.44701,0.662378,"B1_vs_B2_peak_1831","B1_vs_B2","C-KD","ENSG00000293545.3"
"KI270926.1",174745,175100,356,174872,6,2.40777,2.3767,0,"B1_vs_B2_peak_1855","B1_vs_B2","C-KD","ENSG00000278220.2"
"KI270926.1",178886,179378,493,179222,12,5.40973,3.59345,1.39851,"B1_vs_B2_peak_1856","B1_vs_B2","C-KD","ENSG00000278220.2"
"KI270927.1",42783,43048,266,42854,4,2.24863,2.36966,0,"B1_vs_B2_peak_1859","B1_vs_B2","C-KD","ENSG00000281385.2"
"KI270927.1",55828,56130,303,55947,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1860","B1_vs_B2","C-KD","ENSG00000281385.2"
"KI270927.1",64564,65335,772,64812,4,2.24863,2.36966,0,"B1_vs_B2_peak_1861","B1_vs_B2","C-KD","ENSG00000281385.2"
"KN196479.1",189229,189494,266,189335,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1919","B1_vs_B2","C-KD","ENSG00000280951.3"
"KN196479.1",201267,201532,266,201392,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_1920","B1_vs_B2","C-KD","ENSG00000280951.3"
"KN196480.1",37661,37926,266,37786,4,2.24863,2.36966,0,"B1_vs_B2_peak_1925","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",58932,59197,266,59118,4,2.24863,2.36966,0,"B1_vs_B2_peak_1926","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",118051,118318,268,118265,5,2.82244,2.72631,0.0678765,"B1_vs_B2_peak_1927","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",128240,128964,725,128784,11,3.42896,2.60738,0.313488,"B1_vs_B2_peak_1928","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",133615,134135,521,134002,4,2.24863,2.36966,0,"B1_vs_B2_peak_1929","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",137567,137888,322,137646,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_1930","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",172919,173309,391,173076,7,2.02012,2.06087,0,"B1_vs_B2_peak_1931","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196480.1",218480,218918,439,218679,4,2.24863,2.36966,0,"B1_vs_B2_peak_1932","B1_vs_B2","C-KD","ENSG00000281813.4"
"KN196484.1",138069,138748,680,138289,7,2.17129,2.1572,0,"B1_vs_B2_peak_1939","B1_vs_B2","C-KD","ENSG00000281123.5"
"KN196484.1",173400,173721,322,173513,15,4.67669,2.9016,0.931067,"B1_vs_B2_peak_1940","B1_vs_B2","C-KD","ENSG00000281123.5"
"KN196484.1",174321,174586,266,174409,4,1.94485,2.15438,0,"B1_vs_B2_peak_1941","B1_vs_B2","C-KD","ENSG00000281123.5"
"KN196484.1",183057,183448,392,183208,6,2.58268,2.49494,0,"B1_vs_B2_peak_1942","B1_vs_B2","C-KD","ENSG00000281123.5"
"KN538361.1",79402,79790,389,79580,18,3.71784,2.31067,0.470039,"B1_vs_B2_peak_1952","B1_vs_B2","C-KD","ENSG00000281459.3"
"KN538361.1",276694,276986,293,276777,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1960","B1_vs_B2","C-KD","ENSG00000281540.3"
"KN538361.1",281646,282528,883,282353,13,8.61796,5.31702,3.44592,"B1_vs_B2_peak_1961","B1_vs_B2","C-KD","ENSG00000281540.3"
"KN538362.1",78748,79130,383,78944,4,2.24863,2.36966,0,"B1_vs_B2_peak_1966","B1_vs_B2","C-KD","ENSG00000281384.2"
"KN538362.1",118036,118718,683,118394,9,4.05809,3.16316,0.60023,"B1_vs_B2_peak_1968","B1_vs_B2","C-KD","ENSG00000281384.2"
"KN538363.1",13169,13733,565,13178,4,2.24863,2.36966,0,"B1_vs_B2_peak_1971","B1_vs_B2","C-KD","ENSG00000281614.3"
"KN538363.1",43984,44249,266,44021,5,1.97771,2.13852,0,"B1_vs_B2_peak_1973","B1_vs_B2","C-KD","ENSG00000281614.3"
"KN538363.1",53172,53479,308,53300,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_1974","B1_vs_B2","C-KD","ENSG00000281614.3"
"KN538364.1",93344,93751,408,93556,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_1983","B1_vs_B2","C-KD","ENSG00000281766.4"
"KN538369.1",426669,426991,323,426815,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2012","B1_vs_B2","C-KD","ENSG00000280689.3"
"KN538371.1",40840,41105,266,41039,4,2.24863,2.36966,0,"B1_vs_B2_peak_2023","B1_vs_B2","C-KD","ENSG00000280477.2"
"KN538371.1",46896,47161,266,46946,5,1.97771,2.13852,0,"B1_vs_B2_peak_2024","B1_vs_B2","C-KD","ENSG00000280477.2"
"KN538371.1",71528,71982,455,71764,6,2.58268,2.49494,0,"B1_vs_B2_peak_2025","B1_vs_B2","C-KD","ENSG00000280477.2"
"KN538371.1",74576,75325,750,74818,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_2026","B1_vs_B2","C-KD","ENSG00000280477.2"
"KQ090021.1",80450,80748,299,80526,11,2.6081,2.1762,0,"B1_vs_B2_peak_2095","B1_vs_B2","C-KD","ENSG00000284792.2"
"KQ090021.1",134745,135102,358,134874,8,3.3828,2.84684,0.291637,"B1_vs_B2_peak_2097","B1_vs_B2","C-KD","ENSG00000284792.2"
"KQ090021.1",139310,139919,610,139474,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_2098","B1_vs_B2","C-KD","ENSG00000284792.2"
"KQ090028.1",25300,25749,450,25516,15,3.05941,2.18583,0.112162,"B1_vs_B2_peak_2106","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",33150,33437,288,33362,11,4.20896,3.03497,0.703222,"B1_vs_B2_peak_2108","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",40422,40687,266,40481,4,2.1098,2.27193,0,"B1_vs_B2_peak_2109","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",74943,76013,1071,75133,11,3.69452,2.75092,0.470039,"B1_vs_B2_peak_2110","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",95142,95407,266,95252,4,2.24863,2.36966,0,"B1_vs_B2_peak_2111","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",147148,147413,266,147316,4,1.79776,2.0484,0,"B1_vs_B2_peak_2113","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",156379,156674,296,156475,4,2.24863,2.36966,0,"B1_vs_B2_peak_2114","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",182971,183362,392,183210,11,5.5244,3.79579,1.45299,"B1_vs_B2_peak_2115","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",287575,287840,266,287726,4,2.24863,2.36966,0,"B1_vs_B2_peak_2119","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",316962,317315,354,317079,6,3.75967,3.28835,0.470039,"B1_vs_B2_peak_2120","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ090028.1",337242,337935,694,337726,15,4.67669,2.9016,0.931067,"B1_vs_B2_peak_2121","B1_vs_B2","C-KD","ENSG00000282825.2"
"KQ458386.1",107334,107937,604,107466,6,1.93436,2.05788,0,"B1_vs_B2_peak_2147","B1_vs_B2","C-KD","ENSG00000282844.2"
"KQ458386.1",123345,123610,266,123383,6,2.43669,2.39624,0,"B1_vs_B2_peak_2150","B1_vs_B2","C-KD","ENSG00000282844.2"
"KQ458386.1",128206,128582,377,128437,5,1.97771,2.13852,0,"B1_vs_B2_peak_2151","B1_vs_B2","C-KD","ENSG00000282844.2"
"KQ983256.1",363666,364248,583,363693,7,3.24183,2.85136,0.206141,"B1_vs_B2_peak_2185","B1_vs_B2","C-KD","ENSG00000283643.4"
"KV575243.1",33429,33694,266,33515,4,2.04146,2.2234,0,"B1_vs_B2_peak_2195","B1_vs_B2","C-KD","ENSG00000283963.3"
"KV575244.1",329544,329809,266,329739,4,2.24863,2.36966,0,"B1_vs_B2_peak_2206","B1_vs_B2","C-KD","ENSG00000284260.2"
"KV575244.1",373360,373801,442,373497,5,2.1193,2.2379,0,"B1_vs_B2_peak_2207","B1_vs_B2","C-KD","ENSG00000284260.2"
"KV575244.1",374036,374709,674,374161,10,3.68008,2.83369,0.470039,"B1_vs_B2_peak_2208","B1_vs_B2","C-KD","ENSG00000284260.2"
"KV575244.1",594413,594678,266,594527,10,3.80462,2.90559,0.470999,"B1_vs_B2_peak_2226","B1_vs_B2","C-KD","ENSG00000284099.3"
"KV575244.1",598012,598672,661,598077,13,2.8332,2.18169,0.0678765,"B1_vs_B2_peak_2227","B1_vs_B2","C-KD","ENSG00000284099.3"
"KV575244.1",603069,603510,442,603251,9,2.75981,2.38432,0.0664653,"B1_vs_B2_peak_2228","B1_vs_B2","C-KD","ENSG00000284099.3"
"KV575244.1",645070,645386,317,645126,4,2.1098,2.27193,0,"B1_vs_B2_peak_2233","B1_vs_B2","C-KD","ENSG00000284400.2"
"KV575244.1",657765,658030,266,657994,4,2.24863,2.36966,0,"B1_vs_B2_peak_2234","B1_vs_B2","C-KD","ENSG00000284400.2"
"KV575244.1",671642,671957,316,671822,6,2.58268,2.49494,0,"B1_vs_B2_peak_2235","B1_vs_B2","C-KD","ENSG00000284400.2"
"KV766193.1",292134,292423,290,292303,21,3.7385,2.19377,0.470039,"B1_vs_B2_peak_2253","B1_vs_B2","C-KD","ENSG00000284227.3"
"KV766193.1",324097,324660,564,324286,18,5.36167,2.96087,1.35822,"B1_vs_B2_peak_2254","B1_vs_B2","C-KD","ENSG00000284227.3"
"KZ208911.1",21440,21756,317,21674,20,3.34002,2.09405,0.262627,"B1_vs_B2_peak_2390","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",29838,30107,270,29947,12,3.08191,2.35755,0.114713,"B1_vs_B2_peak_2391","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",95780,96045,266,95984,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2394","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",98928,99241,314,98997,6,2.43669,2.39624,0,"B1_vs_B2_peak_2395","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",99486,99753,268,99622,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_2396","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",114254,114519,266,114362,4,2.24863,2.36966,0,"B1_vs_B2_peak_2397","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208911.1",124144,124481,338,124240,15,3.05941,2.18583,0.112162,"B1_vs_B2_peak_2398","B1_vs_B2","C-KD","ENSG00000285222.3"
"KZ208913.1",319940,320223,284,320091,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2422","B1_vs_B2","C-KD","ENSG00000285408.1"
"KZ208915.1",1499777,1500064,288,1499924,6,2.58268,2.49494,0,"B1_vs_B2_peak_2479","B1_vs_B2","C-KD","ENSG00000285132.3"
"KZ208915.1",1502268,1502899,632,1502305,8,2.70906,2.42685,0.0372868,"B1_vs_B2_peak_2480","B1_vs_B2","C-KD","ENSG00000285132.3"
"KZ208915.1",1503078,1503355,278,1503308,6,3.59846,3.1807,0.414095,"B1_vs_B2_peak_2481","B1_vs_B2","C-KD","ENSG00000285132.3"
"KZ208915.1",1505180,1505549,370,1505471,6,3.80352,3.31752,0.470039,"B1_vs_B2_peak_2482","B1_vs_B2","C-KD","ENSG00000285132.3"
"KZ208915.1",1794079,1794357,279,1794282,13,5.97322,3.77509,1.70727,"B1_vs_B2_peak_2489","B1_vs_B2","C-KD","ENSG00000285457.1"
"KZ208915.1",2665958,2666493,536,2666409,9,2.39339,2.17281,0,"B1_vs_B2_peak_2510","B1_vs_B2","C-KD","ENSG00000292297.1"
"KZ208915.1",4242483,4242757,275,4242560,26,4.59567,2.28155,0.931067,"B1_vs_B2_peak_2531","B1_vs_B2","C-KD","ENSG00000292301.1"
"KZ208915.1",4301976,4302241,266,4302155,4,2.24863,2.36966,0,"B1_vs_B2_peak_2534","B1_vs_B2","C-KD","ENSG00000292301.1"
"KZ208915.1",4328927,4329233,307,4329007,8,3.94948,3.20778,0.545882,"B1_vs_B2_peak_2535","B1_vs_B2","C-KD","ENSG00000292301.1"
"KZ208915.1",4332030,4332332,303,4332206,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2536","B1_vs_B2","C-KD","ENSG00000292301.1"
"KZ208915.1",4479246,4479986,741,4479454,11,6.32067,4.27704,1.93341,"B1_vs_B2_peak_2540","B1_vs_B2","C-KD","ENSG00000285022.2"
"KZ208915.1",4499969,4500512,544,4500125,4,2.1098,2.27193,0,"B1_vs_B2_peak_2541","B1_vs_B2","C-KD","ENSG00000285022.2"
"KZ208915.1",4546248,4546575,328,4546345,6,2.58268,2.49494,0,"B1_vs_B2_peak_2542","B1_vs_B2","C-KD","ENSG00000285022.2"
"KZ208915.1",4550868,4551133,266,4550955,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2543","B1_vs_B2","C-KD","ENSG00000285022.2"
"KZ208915.1",4565573,4565838,266,4565657,5,2.99423,2.84359,0.0678765,"B1_vs_B2_peak_2544","B1_vs_B2","C-KD","ENSG00000285022.2"
