"chr","start","end","length","abs_summit","pileup","X.log10.pvalue.","fold_enrichment","X.log10.qvalue.","name","sample","group","GENE_ID"
"MU273335.1",49084,49695,612,49343,9.03,2.95763,2.5071,0,"B2_vs_B1_peak_1343","B2_vs_B1","KD-C","ENSG00000291761.1"
"MU273335.1",51375,51634,260,51534,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1344","B2_vs_B1","KD-C","ENSG00000291761.1"
"MU273340.1",87683,88071,389,87879,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1351","B2_vs_B1","KD-C","ENSG00000292149.1"
"MU273340.1",169964,170233,270,170131,9.03,3.7824,3.00251,0,"B2_vs_B1_peak_1352","B2_vs_B1","KD-C","ENSG00000292149.1"
"MU273340.1",175158,175417,260,175238,6.32,2.93642,2.85933,0,"B2_vs_B1_peak_1353","B2_vs_B1","KD-C","ENSG00000292149.1"
"MU273348.1",44964,45223,260,45033,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1364","B2_vs_B1","KD-C","ENSG00000291488.1"
"MU273348.1",106302,106869,568,106671,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_1366","B2_vs_B1","KD-C","ENSG00000291488.1"
"MU273348.1",159861,160207,347,160100,12.64,4.26897,3.1141,0.0192773,"B2_vs_B1_peak_1367","B2_vs_B1","KD-C","ENSG00000291488.1"
"MU273348.1",279988,280421,434,280224,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1368","B2_vs_B1","KD-C","ENSG00000291488.1"
"MU273349.1",202514,202818,305,202573,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1370","B2_vs_B1","KD-C","ENSG00000292165.1"
"MU273349.1",222611,222923,313,222678,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1371","B2_vs_B1","KD-C","ENSG00000292165.1"
"MU273349.1",241445,241904,460,241697,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1372","B2_vs_B1","KD-C","ENSG00000292165.1"
"MU273353.1",110704,110963,260,110789,13.54,5.46828,3.63565,0.670553,"B2_vs_B1_peak_1376","B2_vs_B1","KD-C","ENSG00000291746.1"
"MU273355.1",161733,162070,338,161926,10.83,3.53412,2.95852,0,"B2_vs_B1_peak_1377","B2_vs_B1","KD-C","ENSG00000291649.1"
"MU273369.1",27885,28219,335,28110,11.74,4.14638,3.18423,0,"B2_vs_B1_peak_1390","B2_vs_B1","KD-C","ENSG00000291426.1"
"MU273369.1",137569,137841,273,137631,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1391","B2_vs_B1","KD-C","ENSG00000291428.1"
"MU273369.1",146434,146932,499,146765,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1392","B2_vs_B1","KD-C","ENSG00000291428.1"
"MU273374.1",59647,60011,365,59813,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1395","B2_vs_B1","KD-C","ENSG00000291608.1"
"MU273374.1",60216,60493,278,60433,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1396","B2_vs_B1","KD-C","ENSG00000291608.1"
"MU273374.1",173105,173382,278,173289,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1397","B2_vs_B1","KD-C","ENSG00000291608.1"
"MU273377.1",42838,43097,260,42927,5.42,2.97845,3.02976,0,"B2_vs_B1_peak_1404","B2_vs_B1","KD-C","ENSG00000291948.1"
"MU273388.1",161573,161846,274,161694,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1423","B2_vs_B1","KD-C","ENSG00000291539.1"
"MU273392.1",117703,118114,412,117885,17.15,5.65377,3.19612,0.716457,"B2_vs_B1_peak_1426","B2_vs_B1","KD-C","ENSG00000292234.1"
"MU273392.1",130492,130751,260,130647,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1427","B2_vs_B1","KD-C","ENSG00000292234.1"
"chr1",144920,145179,260,145027,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1440","B2_vs_B1","KD-C","ENSG00000241860.8"
"chr1",172682,172942,261,172822,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1441","B2_vs_B1","KD-C","ENSG00000241860.8"
"chr1",261563,261822,260,261635,7.22,3.21978,2.91586,0,"B2_vs_B1_peak_1443","B2_vs_B1","KD-C","ENSG00000292994.2"
"chr1",349438,349766,329,349560,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1444","B2_vs_B1","KD-C","ENSG00000292994.2"
"chr1",390533,390805,273,390641,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1446","B2_vs_B1","KD-C","ENSG00000290385.2"
"chr1",394130,394454,325,394277,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_1447","B2_vs_B1","KD-C","ENSG00000290385.2"
"chr1",503440,503709,270,503642,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1448","B2_vs_B1","KD-C","ENSG00000290385.2"
"chr1",587108,587486,379,587392,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1449","B2_vs_B1","KD-C","ENSG00000293331.2"
"chr1",588723,588982,260,588848,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_1450","B2_vs_B1","KD-C","ENSG00000293331.2"
"chr1",593290,593549,260,593407,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1451","B2_vs_B1","KD-C","ENSG00000293331.2"
"chr1",601688,601958,271,601889,9.03,2.58521,2.28959,0,"B2_vs_B1_peak_1452","B2_vs_B1","KD-C","ENSG00000293331.2"
"chr1",608784,609370,587,609275,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_1454","B2_vs_B1","KD-C","ENSG00000293331.2"
"chr1",682482,682741,260,682606,4.51,1.9382,2.37068,0,"B2_vs_B1_peak_1455","B2_vs_B1","KD-C","ENSG00000225880.7"
"chr1",728928,729242,315,729146,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_1456","B2_vs_B1","KD-C","ENSG00000225880.7"
"chr1",741300,741559,260,741356,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1457","B2_vs_B1","KD-C","ENSG00000225880.7"
"chr1",759297,759556,260,759371,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1458","B2_vs_B1","KD-C","ENSG00000225880.7"
"chr1",850438,850697,260,850501,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_1459","B2_vs_B1","KD-C","ENSG00000228794.13"
"chr1",1306387,1306646,260,1306452,10.83,2.76401,2.49453,0,"B2_vs_B1_peak_1466","B2_vs_B1","KD-C","ENSG00000131584.20"
"chr1",1605888,1606388,501,1606314,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1468","B2_vs_B1","KD-C","ENSG00000286989.2"
"chr1",1931353,1931831,479,1931746,5.42,2.83109,2.92215,0,"B2_vs_B1_peak_1474","B2_vs_B1","KD-C","ENSG00000142609.20"
"chr1",1932073,1932366,294,1932323,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1475","B2_vs_B1","KD-C","ENSG00000142609.20"
"chr1",1934638,1934897,260,1934856,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1476","B2_vs_B1","KD-C","ENSG00000142609.20"
"chr1",2148285,2148550,266,2148493,8.13,3.14061,2.7322,0,"B2_vs_B1_peak_1478","B2_vs_B1","KD-C","ENSG00000067606.18"
"chr1",2451776,2452035,260,2451907,8.13,5.03921,3.96763,0.386698,"B2_vs_B1_peak_1479","B2_vs_B1","KD-C","ENSG00000149527.18"
"chr1",2652176,2652648,473,2652321,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1481","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2656942,2657201,260,2657018,11.74,3.03847,2.54738,0,"B2_vs_B1_peak_1482","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2657476,2658255,780,2658092,23.47,5.42882,2.71931,0.651101,"B2_vs_B1_peak_1483","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2663919,2664447,529,2664039,12.64,3.5627,2.72795,0,"B2_vs_B1_peak_1484","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2666303,2666990,688,2666445,12.64,4.33593,3.15151,0.0338124,"B2_vs_B1_peak_1485","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2668380,2668914,535,2668820,14.45,3.94898,2.71927,0,"B2_vs_B1_peak_1486","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2671024,2671748,725,2671096,14.45,3.46933,2.4912,0,"B2_vs_B1_peak_1487","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2672515,2673275,761,2672859,11.74,3.10694,2.58565,0,"B2_vs_B1_peak_1488","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2679150,2679600,451,2679448,17.15,6.36362,3.51821,1.19541,"B2_vs_B1_peak_1489","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2697709,2698143,435,2697909,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1492","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2700644,2700903,260,2700899,6.32,2.34354,2.43996,0,"B2_vs_B1_peak_1493","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2758628,2759109,482,2758704,9.03,4.33257,3.3428,0.0308892,"B2_vs_B1_peak_1494","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",2772801,2773329,529,2773029,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1495","B2_vs_B1","KD-C","ENSG00000215912.13"
"chr1",3084795,3085054,260,3084862,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1498","B2_vs_B1","KD-C","ENSG00000142611.17"
"chr1",3593728,3594078,351,3593906,18.06,7.28745,3.81136,1.73102,"B2_vs_B1_peak_1499","B2_vs_B1","KD-C","ENSG00000162591.18"
"chr1",3999692,3999956,265,3999838,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1502","B2_vs_B1","KD-C","ENSG00000284668.3"
"chr1",4064808,4065241,434,4064847,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1503","B2_vs_B1","KD-C","ENSG00000284668.3"
"chr1",4077517,4078392,876,4077755,10.83,7.64192,5.6759,1.95331,"B2_vs_B1_peak_1504","B2_vs_B1","KD-C","ENSG00000284668.3"
"chr1",5670767,5671134,368,5670969,8.13,5.66288,4.37683,0.716457,"B2_vs_B1_peak_1526","B2_vs_B1","KD-C","ENSG00000289893.2"
"chr1",5671732,5672022,291,5671909,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1527","B2_vs_B1","KD-C","ENSG00000289893.2"
"chr1",5998918,5999177,260,5999003,4.51,2.0069,2.42489,0,"B2_vs_B1_peak_1532","B2_vs_B1","KD-C","ENSG00000069424.16"
"chr1",6078437,6078696,260,6078660,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1533","B2_vs_B1","KD-C","ENSG00000069424.16"
"chr1",6087106,6087365,260,6087264,4.51,1.97212,2.39748,0,"B2_vs_B1_peak_1534","B2_vs_B1","KD-C","ENSG00000069424.16"
"chr1",6304334,6304816,483,6304586,6.32,3.60879,3.33328,0,"B2_vs_B1_peak_1536","B2_vs_B1","KD-C","ENSG00000097021.22"
"chr1",6328965,6329305,341,6329120,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1537","B2_vs_B1","KD-C","ENSG00000097021.22"
"chr1",6365593,6365867,275,6365773,5.42,2.73908,2.85455,0,"B2_vs_B1_peak_1538","B2_vs_B1","KD-C","ENSG00000097021.22"
"chr1",6385493,6386129,637,6385548,9.03,2.58521,2.28959,0,"B2_vs_B1_peak_1539","B2_vs_B1","KD-C","ENSG00000097021.22"
"chr1",6688036,6688380,345,6688329,8.13,2.09685,2.08346,0,"B2_vs_B1_peak_1544","B2_vs_B1","KD-C","ENSG00000007923.18"
"chr1",6876731,6877183,453,6876812,5.42,3.03029,3.06742,0,"B2_vs_B1_peak_1545","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",6949891,6950503,613,6950362,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1546","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",6962816,6963507,692,6962936,14.45,4.70046,3.08909,0.188214,"B2_vs_B1_peak_1547","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7056256,7056637,382,7056511,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1548","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7303677,7303936,260,7303759,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1549","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7347028,7347287,260,7347142,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1550","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7354314,7354573,260,7354475,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1551","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7508612,7508947,336,7508724,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1553","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7568722,7568981,260,7568815,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1554","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7628844,7629103,260,7628924,4.51,2.23586,2.60349,0,"B2_vs_B1_peak_1555","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",7695785,7696044,260,7696009,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1556","B2_vs_B1","KD-C","ENSG00000171735.21"
"chr1",8040648,8040912,265,8040783,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1560","B2_vs_B1","KD-C","ENSG00000238290.2"
"chr1",8048175,8048438,264,8048364,9.93,4.19326,3.5491,0,"B2_vs_B1_peak_1561","B2_vs_B1","KD-C","ENSG00000238290.2"
"chr1",8512412,8512775,364,8512545,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1566","B2_vs_B1","KD-C","ENSG00000142599.21"
"chr1",8584118,8584377,260,8584174,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1567","B2_vs_B1","KD-C","ENSG00000142599.21"
"chr1",8669712,8670067,356,8669821,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1568","B2_vs_B1","KD-C","ENSG00000142599.21"
"chr1",8719013,8719272,260,8719164,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1569","B2_vs_B1","KD-C","ENSG00000142599.21"
"chr1",8831894,8832153,260,8831985,5.42,2.92801,2.99302,0,"B2_vs_B1_peak_1570","B2_vs_B1","KD-C","ENSG00000142599.21"
"chr1",9607096,9607355,260,9607173,4.51,2.23586,2.60349,0,"B2_vs_B1_peak_1574","B2_vs_B1","KD-C","ENSG00000188807.14"
"chr1",9676885,9677144,260,9676980,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1576","B2_vs_B1","KD-C","ENSG00000171608.19"
"chr1",9705295,9705554,260,9705405,4.51,2.19507,2.57192,0,"B2_vs_B1_peak_1577","B2_vs_B1","KD-C","ENSG00000171608.19"
"chr1",9800281,9800790,510,9800638,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1578","B2_vs_B1","KD-C","ENSG00000171603.19"
"chr1",10123719,10123978,260,10123726,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1579","B2_vs_B1","KD-C","ENSG00000130939.21"
"chr1",10142511,10142882,372,10142647,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1580","B2_vs_B1","KD-C","ENSG00000130939.21"
"chr1",10230095,10230354,260,10230138,5.42,1.70715,2.08345,0,"B2_vs_B1_peak_1581","B2_vs_B1","KD-C","ENSG00000054523.21"
"chr1",10262021,10262285,265,10262071,6.32,3.60879,3.33328,0,"B2_vs_B1_peak_1582","B2_vs_B1","KD-C","ENSG00000054523.21"
"chr1",10661295,10661554,260,10661502,5.42,2.2705,2.50665,0,"B2_vs_B1_peak_1584","B2_vs_B1","KD-C","ENSG00000130940.15"
"chr1",11241707,11241972,266,11241829,9.03,2.08979,2.00568,0,"B2_vs_B1_peak_1589","B2_vs_B1","KD-C","ENSG00000198793.15"
"chr1",11314617,11315039,423,11314801,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1590","B2_vs_B1","KD-C","ENSG00000284646.2"
"chr1",11915651,11915994,344,11915866,4.51,1.90511,2.34447,0,"B2_vs_B1_peak_1593","B2_vs_B1","KD-C","ENSG00000285646.3"
"chr1",12376970,12377264,295,12377082,7.22,3.21978,2.91586,0,"B2_vs_B1_peak_1594","B2_vs_B1","KD-C","ENSG00000048707.15"
"chr1",12529413,12529672,260,12529478,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1596","B2_vs_B1","KD-C","ENSG00000229484.4"
"chr1",12602148,12602459,312,12602319,18.06,4.62466,2.67051,0.188214,"B2_vs_B1_peak_1597","B2_vs_B1","KD-C","ENSG00000162496.11"
"chr1",13777325,13777631,307,13777406,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1600","B2_vs_B1","KD-C","ENSG00000116731.23"
"chr1",14035617,14035905,289,14035784,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1603","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",14294918,14295177,260,14294955,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1604","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",14784100,14784419,320,14784340,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1605","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",15023958,15024418,461,15024258,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_1606","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",15084155,15084483,329,15084341,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1607","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",15089351,15089625,275,15089587,16.25,3.75727,2.46444,0,"B2_vs_B1_peak_1608","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",15107873,15108272,400,15108061,3.61,1.36557,2.00494,0,"B2_vs_B1_peak_1609","B2_vs_B1","KD-C","ENSG00000189337.17"
"chr1",15494676,15494935,260,15494725,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1612","B2_vs_B1","KD-C","ENSG00000132906.19"
"chr1",15509412,15509703,292,15509564,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1613","B2_vs_B1","KD-C","ENSG00000132906.19"
"chr1",15578521,15578969,449,15578658,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1615","B2_vs_B1","KD-C","ENSG00000116138.14"
"chr1",15692212,15692610,399,15692399,12.64,2.6949,2.27329,0,"B2_vs_B1_peak_1617","B2_vs_B1","KD-C","ENSG00000116786.16"
"chr1",16048509,16048835,327,16048607,9.93,2.16181,2.23086,0,"B2_vs_B1_peak_1618","B2_vs_B1","KD-C","ENSG00000184908.21"
"chr1",16050123,16050431,309,16050195,5.42,2.20379,2.45675,0,"B2_vs_B1_peak_1619","B2_vs_B1","KD-C","ENSG00000184908.21"
"chr1",16466852,16467342,491,16467106,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1623","B2_vs_B1","KD-C","ENSG00000290842.2"
"chr1",16889255,16889765,511,16889509,7.22,1.92429,2.05568,0,"B2_vs_B1_peak_1624","B2_vs_B1","KD-C","ENSG00000058453.18"
"chr1",16921731,16921999,269,16921861,20.77,4.02702,2.41837,0,"B2_vs_B1_peak_1625","B2_vs_B1","KD-C","ENSG00000058453.18"
"chr1",16945429,16945801,373,16945678,3.61,1.36557,2.00494,0,"B2_vs_B1_peak_1626","B2_vs_B1","KD-C","ENSG00000058453.18"
"chr1",17593855,17594207,353,17593963,7.22,2.9599,2.74091,0,"B2_vs_B1_peak_1632","B2_vs_B1","KD-C","ENSG00000074964.18"
"chr1",17605968,17606227,260,17606152,5.42,2.73908,2.85455,0,"B2_vs_B1_peak_1633","B2_vs_B1","KD-C","ENSG00000074964.18"
"chr1",17621869,17622128,260,17621963,4.51,2.07919,2.48164,0,"B2_vs_B1_peak_1634","B2_vs_B1","KD-C","ENSG00000074964.18"
"chr1",17628593,17628852,260,17628752,5.42,2.6094,2.75883,0,"B2_vs_B1_peak_1635","B2_vs_B1","KD-C","ENSG00000074964.18"
"chr1",17676171,17676430,260,17676321,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1636","B2_vs_B1","KD-C","ENSG00000074964.18"
"chr1",18681410,18681725,316,18681516,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1652","B2_vs_B1","KD-C","ENSG00000009709.14"
"chr1",18701155,18701520,366,18701357,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1653","B2_vs_B1","KD-C","ENSG00000009709.14"
"chr1",18733207,18733466,260,18733310,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1654","B2_vs_B1","KD-C","ENSG00000009709.14"
"chr1",18741437,18741955,519,18741742,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1655","B2_vs_B1","KD-C","ENSG00000009709.14"
"chr1",19373381,19373643,263,19373628,4.51,1.97212,2.39748,0,"B2_vs_B1_peak_1659","B2_vs_B1","KD-C","ENSG00000077549.20"
"chr1",19735384,19735643,260,19735515,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1662","B2_vs_B1","KD-C","ENSG00000162542.15"
"chr1",20360942,20361241,300,20361045,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1669","B2_vs_B1","KD-C","ENSG00000236963.10"
"chr1",20427162,20427421,260,20427207,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1670","B2_vs_B1","KD-C","ENSG00000236963.10"
"chr1",20691122,20691480,359,20691351,5.42,1.88083,2.2143,0,"B2_vs_B1_peak_1679","B2_vs_B1","KD-C","ENSG00000117245.14"
"chr1",20819608,20819867,260,20819758,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1680","B2_vs_B1","KD-C","ENSG00000075151.24"
"chr1",21599243,21599641,399,21599323,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1683","B2_vs_B1","KD-C","ENSG00000076864.22"
"chr1",21659107,21659490,384,21659314,17.15,3.44155,2.26924,0,"B2_vs_B1_peak_1685","B2_vs_B1","KD-C","ENSG00000076864.22"
"chr1",21713830,21714144,315,21713939,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1686","B2_vs_B1","KD-C","ENSG00000090686.17"
"chr1",22039707,22040117,411,22040017,9.03,4.19326,3.25597,0,"B2_vs_B1_peak_1688","B2_vs_B1","KD-C","ENSG00000289694.1"
"chr1",22084828,22085107,280,22085043,4.51,1.75101,2.22167,0,"B2_vs_B1_peak_1689","B2_vs_B1","KD-C","ENSG00000289694.1"
"chr1",22826641,22826982,342,22826839,6.32,3.6659,3.37321,0,"B2_vs_B1_peak_1698","B2_vs_B1","KD-C","ENSG00000133216.17"
"chr1",23422984,23423243,260,23423148,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1702","B2_vs_B1","KD-C","ENSG00000204219.12"
"chr1",23470399,23470658,260,23470492,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1703","B2_vs_B1","KD-C","ENSG00000088280.22"
"chr1",24081704,24081967,264,24081812,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1710","B2_vs_B1","KD-C","ENSG00000225315.3"
"chr1",24212061,24212610,550,24212431,13.54,3.15615,2.42376,0,"B2_vs_B1_peak_1711","B2_vs_B1","KD-C","ENSG00000158055.17"
"chr1",24301904,24302261,358,24302052,7.22,4.73836,3.94381,0.188214,"B2_vs_B1_peak_1712","B2_vs_B1","KD-C","ENSG00000158055.17"
"chr1",24340894,24341153,260,24341095,4.51,2.23586,2.60349,0,"B2_vs_B1_peak_1713","B2_vs_B1","KD-C","ENSG00000158055.17"
"chr1",24779881,24780140,260,24779884,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1720","B2_vs_B1","KD-C","ENSG00000169504.16"
"chr1",25085802,25086129,328,25086097,5.42,2.92801,2.99302,0,"B2_vs_B1_peak_1723","B2_vs_B1","KD-C","ENSG00000233755.2"
"chr1",25469156,25469415,260,25469300,5.42,2.2705,2.50665,0,"B2_vs_B1_peak_1726","B2_vs_B1","KD-C","ENSG00000204178.12"
"chr1",25631623,25631997,375,25631788,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1730","B2_vs_B1","KD-C","ENSG00000117643.17"
"chr1",25672655,25672914,260,25672861,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1731","B2_vs_B1","KD-C","ENSG00000117643.17"
"chr1",25763439,25763698,260,25763491,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_1732","B2_vs_B1","KD-C","ENSG00000117643.17"
"chr1",26016214,26016473,260,26016250,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1734","B2_vs_B1","KD-C","ENSG00000310101.1"
"chr1",26077819,26078078,260,26077937,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1735","B2_vs_B1","KD-C","ENSG00000309383.1"
"chr1",26342107,26342366,260,26342250,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1737","B2_vs_B1","KD-C","ENSG00000176092.17"
"chr1",26539896,26540155,260,26540031,5.42,1.78085,2.13901,0,"B2_vs_B1_peak_1738","B2_vs_B1","KD-C","ENSG00000117676.15"
"chr1",26541913,26542172,260,26541991,8.13,3.62443,3.04185,0,"B2_vs_B1_peak_1739","B2_vs_B1","KD-C","ENSG00000117676.15"
"chr1",26546233,26546547,315,26546318,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1740","B2_vs_B1","KD-C","ENSG00000117676.15"
"chr1",26763819,26764078,260,26763989,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1742","B2_vs_B1","KD-C","ENSG00000117713.22"
"chr1",27166360,27166673,314,27166423,5.42,2.7845,2.88795,0,"B2_vs_B1_peak_1745","B2_vs_B1","KD-C","ENSG00000090020.12"
"chr1",27283414,27283816,403,27283567,6.32,3.39407,3.18255,0,"B2_vs_B1_peak_1746","B2_vs_B1","KD-C","ENSG00000142784.17"
"chr1",27999118,27999383,266,27999242,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1754","B2_vs_B1","KD-C","ENSG00000158161.17"
"chr1",28072459,28072718,260,28072580,6.32,3.86352,3.51078,0,"B2_vs_B1_peak_1755","B2_vs_B1","KD-C","ENSG00000158161.17"
"chr1",28098573,28098832,260,28098599,3.61,1.36557,2.00494,0,"B2_vs_B1_peak_1756","B2_vs_B1","KD-C","ENSG00000289576.3"
"chr1",28118130,28118389,260,28118172,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1757","B2_vs_B1","KD-C","ENSG00000289576.3"
"chr1",28147275,28147534,260,28147500,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1758","B2_vs_B1","KD-C","ENSG00000169403.13"
"chr1",28626841,28627285,445,28627082,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1761","B2_vs_B1","KD-C","ENSG00000120656.15"
"chr1",28755449,28755708,260,28755598,8.13,4.7168,3.75537,0.188214,"B2_vs_B1_peak_1763","B2_vs_B1","KD-C","ENSG00000198492.17"
"chr1",28764612,28765018,407,28764835,4.51,2.28937,2.64474,0,"B2_vs_B1_peak_1764","B2_vs_B1","KD-C","ENSG00000198492.17"
"chr1",28896759,28897018,260,28896814,5.42,3.04456,3.07776,0,"B2_vs_B1_peak_1766","B2_vs_B1","KD-C","ENSG00000159023.24"
"chr1",28922347,28922606,260,28922470,4.51,1.90511,2.34447,0,"B2_vs_B1_peak_1767","B2_vs_B1","KD-C","ENSG00000159023.24"
"chr1",29041483,29041742,260,29041528,5.42,2.65158,2.79002,0,"B2_vs_B1_peak_1768","B2_vs_B1","KD-C","ENSG00000159023.24"
"chr1",29114487,29115004,518,29114746,3.61,1.60825,2.21171,0,"B2_vs_B1_peak_1769","B2_vs_B1","KD-C","ENSG00000159023.24"
